timestamp,solar_irradiance_W_per_m2,wind_speed_m_s,temperature_C,load_demand_kW,solar_output_kW,wind_output_kW,renewable_total_kW,net_load_kW,battery_soc_baseline_pct
2023-08-15T01:00:00Z,0.0,3.4181,30.0433,299.552,0.0,0.0501,0.0501,299.5019,10.0
2023-08-15T02:00:00Z,0.0,1.9481,29.7243,299.0965,0.0,0.0,0.0,299.0965,10.0
2023-08-15T03:00:00Z,0.0,2.1509,30.8343,281.3589,0.0,0.0,0.0,281.3589,10.0
2023-08-15T04:00:00Z,0.0,3.9261,32.7105,276.6865,0.0,0.5448,0.5448,276.1417,10.0
2023-08-15T05:00:00Z,0.0,6.6636,33.349,247.3643,0.0,33.7275,33.7275,213.6368,10.0
2023-08-15T06:00:00Z,206.032,5.9028,35.6355,280.5561,20.6032,16.7767,37.3799,243.1762,10.0
2023-08-15T07:00:00Z,361.8314,4.7039,37.8398,351.3735,36.1831,3.3929,39.576,311.7975,10.0
2023-08-15T08:00:00Z,638.0763,4.4342,38.8459,467.7084,63.8076,2.0234,65.831,401.8774,10.0
2023-08-15T09:00:00Z,670.4463,3.7344,37.2516,433.9677,67.0446,0.2716,67.3163,366.6514,10.0
2023-08-15T10:00:00Z,938.8573,10.7204,37.6618,399.8525,93.8857,315.6208,409.5065,-9.654,10.4827
2023-08-15T11:00:00Z,1019.2332,4.8221,38.7334,375.6794,101.9233,4.1495,106.0728,269.6066,10.0
2023-08-15T12:00:00Z,407.9819,2.6489,36.5051,350.9788,40.7982,0.0,40.7982,310.1806,10.0
2023-08-15T13:00:00Z,1019.2332,2.4523,36.5397,360.7575,101.9233,0.0,101.9233,258.8342,10.0
2023-08-15T14:00:00Z,404.5846,5.1672,33.6898,333.9004,40.4585,6.9813,47.4398,286.4606,10.0
2023-08-15T15:00:00Z,809.5591,4.4158,33.3082,378.3903,80.9559,1.9464,82.9023,295.488,10.0
2023-08-15T16:00:00Z,638.0763,0.0,33.4811,342.6779,63.8076,0.0,63.8076,278.8703,10.0
2023-08-15T17:00:00Z,411.8465,7.0184,30.3126,438.0985,41.1846,44.5052,85.6899,352.4086,10.0
2023-08-15T18:00:00Z,177.2982,5.5225,29.6969,428.5978,17.7298,11.009,28.7388,399.859,10.0
2023-08-15T19:00:00Z,0.0,5.1488,27.2152,442.1138,0.0,6.8047,6.8047,435.3091,10.0
2023-08-15T20:00:00Z,0.0,0.5029,30.0006,415.7528,0.0,0.0,0.0,415.7528,10.0
2023-08-15T21:00:00Z,0.0,2.924,28.7583,327.8245,0.0,0.0,0.0,327.8245,10.0
2023-08-15T22:00:00Z,0.0,8.8317,27.513,278.3111,0.0,136.0276,136.0276,142.2835,10.0
2023-08-15T23:00:00Z,0.0,7.3542,28.0028,249.7334,0.0,56.6194,56.6194,193.114,10.0
2023-08-16T00:00:00Z,0.0,2.3981,28.2724,287.7947,0.0,0.0,0.0,287.7947,10.0
2023-08-16T01:00:00Z,0.0,1.3991,30.0554,295.7862,0.0,0.0,0.0,295.7862,10.0
2023-08-16T02:00:00Z,0.0,3.5518,29.1879,234.3276,0.0,0.1152,0.1152,234.2124,10.0
2023-08-16T03:00:00Z,0.0,2.898,31.6448,307.3398,0.0,0.0,0.0,307.3398,10.0
2023-08-16T04:00:00Z,0.0,5.3432,33.2841,273.6125,0.0,8.8246,8.8246,264.7879,10.0
2023-08-16T05:00:00Z,0.0,9.9731,34.7161,280.597,0.0,232.554,232.554,48.0431,10.0
2023-08-16T06:00:00Z,204.3549,2.9483,32.4473,265.4372,20.4355,0.0,20.4355,245.0017,10.0
2023-08-16T07:00:00Z,293.725,0.5692,35.1429,380.9237,29.3725,0.0,29.3725,351.5512,10.0
2023-08-16T08:00:00Z,635.9811,8.2268,35.5176,487.3433,63.5981,97.9391,161.5372,325.806,10.0
2023-08-16T09:00:00Z,807.3377,0.4527,37.1859,450.6114,80.7338,0.0,80.7338,369.8776,10.0
2023-08-16T10:00:00Z,936.5532,9.8351,35.1906,387.6053,93.6553,219.0161,312.6714,74.934,10.0
2023-08-16T11:00:00Z,1016.8828,5.673,34.9907,372.6808,101.6883,13.0983,114.7866,257.8942,10.0
2023-08-16T12:00:00Z,1044.1334,9.5339,38.7069,335.012,104.4133,191.3182,295.7316,39.2804,10.0
2023-08-16T13:00:00Z,469.6995,2.2335,36.3599,343.0613,46.97,0.0,46.97,296.0913,10.0
2023-08-16T14:00:00Z,772.4277,0.5751,34.8277,336.3359,77.2428,0.0,77.2428,259.0932,10.0
2023-08-16T15:00:00Z,807.3377,4.1832,33.8644,368.3469,80.7338,1.136,81.8698,286.477,10.0
2023-08-16T16:00:00Z,554.8043,3.8126,32.353,377.5733,55.4804,0.368,55.8484,321.7248,10.0
2023-08-16T17:00:00Z,431.4278,2.856,31.9099,441.3476,43.1428,0.0,43.1428,398.2048,10.0
2023-08-16T18:00:00Z,204.3549,9.5881,29.0742,440.2496,20.4355,196.121,216.5565,223.6931,10.0
2023-08-16T19:00:00Z,0.0,6.8091,28.8578,424.783,0.0,37.9053,37.9053,386.8778,10.0
2023-08-16T20:00:00Z,0.0,5.1644,28.104,444.5942,0.0,6.9543,6.9543,437.6399,10.0
2023-08-16T21:00:00Z,0.0,1.4487,26.3302,366.1791,0.0,0.0,0.0,366.1791,10.0
2023-08-16T22:00:00Z,0.0,5.8268,28.4837,291.7485,0.0,15.492,15.492,276.2565,10.0
2023-08-16T23:00:00Z,0.0,5.7557,26.9314,285.3842,0.0,14.3521,14.3521,271.0321,10.0
2023-08-17T00:00:00Z,0.0,3.4009,28.7736,271.7814,0.0,0.0442,0.0442,271.7372,10.0
2023-08-17T01:00:00Z,0.0,8.5883,28.6656,285.2957,0.0,119.6984,119.6984,165.5973,10.0
2023-08-17T02:00:00Z,0.0,1.5016,31.2199,267.2556,0.0,0.0,0.0,267.2556,10.0
2023-08-17T03:00:00Z,0.0,2.2835,29.7508,282.791,0.0,0.0,0.0,282.791,10.0
2023-08-17T04:00:00Z,0.0,0.4704,31.0015,275.3164,0.0,0.0,0.0,275.3164,10.0
2023-08-17T05:00:00Z,0.0,6.4955,32.4747,267.667,0.0,29.2936,29.2936,238.3734,10.0
2023-08-17T06:00:00Z,202.6508,4.8531,34.7196,296.0581,20.2651,4.3649,24.63,271.4282,10.0
2023-08-17T07:00:00Z,429.4787,2.7566,37.1633,406.5934,42.9479,0.0,42.9479,363.6455,10.0
2023-08-17T08:00:00Z,633.8495,1.7249,38.0095,471.6144,63.385,0.0,63.385,408.2294,10.0
2023-08-17T09:00:00Z,227.7251,0.5052,34.6059,425.6591,22.7725,0.0,22.7725,402.8866,10.0
2023-08-17T10:00:00Z,934.2079,1.9327,37.336,353.456,93.4208,0.0,93.4208,260.0352,10.0
2023-08-17T11:00:00Z,1014.4899,4.0824,33.7029,338.351,101.449,0.8698,102.3188,236.0322,10.0
2023-08-17T12:00:00Z,1041.7253,2.6341,37.2114,362.0714,104.1725,0.0,104.1725,257.8989,10.0
2023-08-17T13:00:00Z,1014.4899,2.7049,36.74,360.2589,101.449,0.0,101.449,258.8099,10.0
2023-08-17T14:00:00Z,812.9321,8.0318,34.546,347.7175,81.2932,87.3824,168.6756,179.0419,10.0
2023-08-17T15:00:00Z,805.0771,4.3955,33.4643,371.0869,80.5077,1.864,82.3717,288.7152,10.0
2023-08-17T16:00:00Z,633.8495,6.0454,32.1599,386.339,63.385,19.3715,82.7564,303.5826,10.0
2023-08-17T17:00:00Z,429.4787,0.2106,30.0077,419.2603,42.9479,0.0,42.9479,376.3124,10.0
2023-08-17T18:00:00Z,65.2942,2.9816,30.018,392.3078,6.5294,0.0,6.5294,385.7784,10.0
2023-08-17T19:00:00Z,0.0,3.7831,28.3193,471.8943,0.0,0.3294,0.3294,471.5649,10.0
2023-08-17T20:00:00Z,0.0,1.6623,28.6864,423.4303,0.0,0.0,0.0,423.4303,10.0
2023-08-17T21:00:00Z,0.0,1.0841,27.143,349.5545,0.0,0.0,0.0,349.5545,10.0
2023-08-17T22:00:00Z,0.0,7.5122,26.2252,290.2513,0.0,63.0076,63.0076,227.2437,10.0
2023-08-17T23:00:00Z,0.0,8.9841,25.7208,292.8638,0.0,146.9748,146.9748,145.889,10.0
2023-08-18T00:00:00Z,0.0,0.6745,25.7696,280.6764,0.0,0.0,0.0,280.6764,10.0
2023-08-18T01:00:00Z,0.0,2.8866,29.7407,269.9726,0.0,0.0,0.0,269.9726,10.0
2023-08-18T02:00:00Z,0.0,9.6498,29.006,251.8937,0.0,201.6796,201.6796,50.2141,10.0
2023-08-18T03:00:00Z,0.0,0.7234,31.0082,293.8331,0.0,0.0,0.0,293.8331,10.0
2023-08-18T04:00:00Z,0.0,5.0501,33.747,285.4113,0.0,5.9101,5.9101,279.5012,10.0
2023-08-18T05:00:00Z,0.0,10.3135,32.6951,280.4976,0.0,268.2983,268.2983,12.1993,10.0
2023-08-18T06:00:00Z,116.0415,10.693,33.8363,244.2808,11.6041,312.265,323.8692,-79.5884,13.9794
2023-08-18T07:00:00Z,427.4979,3.8743,35.3671,356.7972,42.7498,0.4584,43.2082,313.5891,10.0
2023-08-18T08:00:00Z,631.6823,1.7342,36.3233,480.1919,63.1682,0.0,63.1682,417.0237,10.0
2023-08-18T09:00:00Z,743.6231,2.1598,38.6809,419.3274,74.3623,0.0,74.3623,344.9651,10.0
2023-08-18T10:00:00Z,931.8221,8.2953,38.5296,379.8052,93.1822,101.838,195.0202,184.785,10.0
2023-08-18T11:00:00Z,1012.0555,8.7854,37.4143,362.0474,101.2056,132.8106,234.0162,128.0312,10.0
2023-08-18T12:00:00Z,509.8179,5.2608,37.7433,355.4887,50.9818,7.926,58.9077,296.5809,10.0
2023-08-18T13:00:00Z,1012.0555,6.6713,35.3211,366.4927,101.2056,33.9391,135.1446,231.3481,10.0
2023-08-18T14:00:00Z,400.4243,6.3516,34.7629,329.4634,40.0424,25.822,65.8644,263.599,10.0
2023-08-18T15:00:00Z,802.7778,5.5564,32.9563,344.3789,80.2778,11.459,91.7367,252.6421,10.0
2023-08-18T16:00:00Z,631.6823,7.1564,30.6734,373.5674,63.1682,49.2499,112.4181,261.1493,10.0
2023-08-18T17:00:00Z,427.4979,5.5372,31.8735,411.2563,42.7498,11.2025,53.9523,357.304,10.0
2023-08-18T18:00:00Z,120.6703,4.1984,29.9955,434.0312,12.067,1.1805,13.2475,420.7837,10.0
2023-08-18T19:00:00Z,0.0,2.0757,28.4463,447.623,0.0,0.0,0.0,447.623,10.0
2023-08-18T20:00:00Z,0.0,5.9581,27.6312,444.4767,0.0,17.7531,17.7531,426.7236,10.0
2023-08-18T21:00:00Z,0.0,3.7606,25.6279,332.4551,0.0,0.3018,0.3018,332.1533,10.0
2023-08-18T22:00:00Z,0.0,2.5013,25.9863,338.0395,0.0,0.0,0.0,338.0395,10.0
2023-08-18T23:00:00Z,0.0,6.5903,27.4703,316.6368,0.0,31.7432,31.7432,284.8936,10.0
2023-08-19T00:00:00Z,0.0,5.5278,26.98,199.6197,0.0,11.0783,11.0783,188.5413,10.0
2023-08-19T01:00:00Z,0.0,8.9602,28.0859,222.3347,0.0,145.2163,145.2163,77.1183,10.0
2023-08-19T02:00:00Z,0.0,1.5257,29.2345,194.0243,0.0,0.0,0.0,194.0243,10.0
2023-08-19T03:00:00Z,0.0,5.115,29.8626,219.9027,0.0,6.4889,6.4889,213.4139,10.0
2023-08-19T04:00:00Z,0.0,2.1492,30.8713,198.1789,0.0,0.0,0.0,198.1789,10.0
2023-08-19T05:00:00Z,0.0,8.1505,31.5209,179.3493,0.0,93.713,93.713,85.6363,10.0
2023-08-19T06:00:00Z,199.1641,0.9165,34.1927,155.2659,19.9164,0.0,19.9164,135.3495,10.0
2023-08-19T07:00:00Z,321.2392,5.303,35.9933,279.704,32.1239,8.3773,40.5013,239.2028,10.0
2023-08-19T08:00:00Z,629.4802,6.7321,34.5257,343.7492,62.948,35.6538,98.6019,245.1473,10.0
2023-08-19T09:00:00Z,646.4756,3.3003,36.6448,308.9741,64.6476,0.0186,64.6661,244.308,10.0
2023-08-19T10:00:00Z,929.3965,9.9407,37.1203,220.6043,92.9397,229.3269,322.2665,-101.6623,15.0831
2023-08-19T11:00:00Z,890.8406,7.7319,35.6792,221.2375,89.0841,72.6677,161.7517,59.4858,12.1088
2023-08-19T12:00:00Z,1036.7839,3.0188,37.5915,193.0935,103.6784,0.0,103.6784,89.4151,10.0
2023-08-19T13:00:00Z,1009.5801,0.0,34.989,195.2299,100.958,0.0,100.958,94.2719,10.0
2023-08-19T14:00:00Z,909.2149,2.9665,34.2379,221.2143,90.9215,0.0,90.9215,130.2928,10.0
2023-08-19T15:00:00Z,330.8422,2.7761,32.972,160.4215,33.0842,0.0,33.0842,127.3373,10.0
2023-08-19T16:00:00Z,486.5094,8.1376,30.0684,221.4102,48.6509,93.0093,141.6602,79.75,10.0
2023-08-19T17:00:00Z,425.4863,10.1912,31.5539,254.2359,42.5486,255.067,297.6156,-43.3798,12.169
2023-08-19T18:00:00Z,199.1641,0.5957,28.3837,343.5194,19.9164,0.0,19.9164,323.603,10.0
2023-08-19T19:00:00Z,0.0,3.7641,28.0671,338.1239,0.0,0.306,0.306,337.818,10.0
2023-08-19T20:00:00Z,0.0,4.3232,28.1067,328.0696,0.0,1.5891,1.5891,326.4805,10.0
2023-08-19T21:00:00Z,0.0,0.8478,28.4705,278.4254,0.0,0.0,0.0,278.4254,10.0
2023-08-19T22:00:00Z,0.0,3.105,25.7593,193.8507,0.0,0.0008,0.0008,193.8499,10.0
2023-08-19T23:00:00Z,0.0,2.6795,26.5631,202.9861,0.0,0.0,0.0,202.9861,10.0
2023-08-20T00:00:00Z,0.0,4.2512,28.7649,193.6488,0.0,1.3435,1.3435,192.3053,10.0
2023-08-20T01:00:00Z,0.0,5.2352,28.6408,218.8972,0.0,7.6592,7.6592,211.238,10.0
2023-08-20T02:00:00Z,0.0,5.6085,29.8838,213.9277,0.0,12.1738,12.1738,201.7539,10.0
2023-08-20T03:00:00Z,0.0,1.294,29.3674,197.2853,0.0,0.0,0.0,197.2853,10.0
2023-08-20T04:00:00Z,0.0,6.7616,31.3334,182.4118,0.0,36.5053,36.5053,145.9066,10.0
2023-08-20T05:00:00Z,0.0,5.385,32.8389,222.1069,0.0,9.3046,9.3046,212.8024,10.0
2023-08-20T06:00:00Z,171.3235,7.8903,33.3547,218.9168,17.1324,80.2149,97.3473,121.5695,10.0
2023-08-20T07:00:00Z,423.4445,3.757,33.5736,255.2566,42.3444,0.2976,42.642,212.6146,10.0
2023-08-20T08:00:00Z,627.2439,8.2297,35.5322,310.9052,62.7244,98.0982,160.8226,150.0825,10.0
2023-08-20T09:00:00Z,798.0667,7.8494,37.8965,292.9298,79.8067,78.2174,158.024,134.9057,10.0
2023-08-20T10:00:00Z,926.9319,3.9837,36.7718,196.7792,92.6932,0.6528,93.346,103.4332,10.0
2023-08-20T11:00:00Z,1007.0646,3.6325,37.9165,237.1597,100.7065,0.1735,100.88,136.2797,10.0
2023-08-20T12:00:00Z,953.9121,9.3526,36.2217,184.4363,95.3912,175.831,271.2222,-86.7859,14.3393
2023-08-20T13:00:00Z,1007.0646,6.1999,34.4834,201.6009,100.7065,22.4734,123.1798,78.4211,10.4182
2023-08-20T14:00:00Z,789.3153,9.1648,35.4902,205.04,78.9315,160.695,239.6265,-34.5865,12.1476
2023-08-20T15:00:00Z,798.0667,6.9229,33.219,192.3805,79.8067,41.406,121.2126,71.1679,10.0
2023-08-20T16:00:00Z,627.2439,5.0597,32.6744,180.355,62.7244,5.9934,68.7178,111.6371,10.0
2023-08-20T17:00:00Z,423.4445,1.2279,29.3502,265.3196,42.3444,0.0,42.3444,222.9752,10.0
2023-08-20T18:00:00Z,111.9807,2.5152,30.2514,305.134,11.1981,0.0,11.1981,293.9359,10.0
2023-08-20T19:00:00Z,0.0,10.1678,29.246,350.2808,0.0,252.5779,252.5779,97.7029,10.0
2023-08-20T20:00:00Z,0.0,2.7151,27.6722,316.6944,0.0,0.0,0.0,316.6944,10.0
2023-08-20T21:00:00Z,0.0,0.8704,26.076,266.6462,0.0,0.0,0.0,266.6462,10.0
2023-08-20T22:00:00Z,0.0,5.646,26.6666,250.0151,0.0,12.7062,12.7062,237.309,10.0
2023-08-20T23:00:00Z,0.0,5.8977,27.4943,195.7372,0.0,16.6886,16.6886,179.0486,10.0
2023-08-21T00:00:00Z,0.0,2.4909,27.4885,266.5371,0.0,0.0,0.0,266.5371,10.0
2023-08-21T01:00:00Z,0.0,2.579,28.6496,244.5821,0.0,0.0,0.0,244.5821,10.0
2023-08-21T02:00:00Z,0.0,3.7853,30.0963,271.5567,0.0,0.3321,0.3321,271.2246,10.0
2023-08-21T03:00:00Z,0.0,0.0,29.6415,282.6554,0.0,0.0,0.0,282.6554,10.0
2023-08-21T04:00:00Z,0.0,6.5002,30.4289,266.3146,0.0,29.4122,29.4122,236.9024,10.0
2023-08-21T05:00:00Z,0.0,2.7178,32.8406,284.3035,0.0,0.0,0.0,284.3035,10.0
2023-08-21T06:00:00Z,195.5774,7.3317,33.7543,290.4988,19.5577,55.7469,75.3047,215.1941,10.0
2023-08-21T07:00:00Z,260.912,6.7849,35.9054,334.6896,26.0912,37.1873,63.2785,271.4111,10.0
2023-08-21T08:00:00Z,624.9742,5.5063,34.8396,491.7978,62.4974,10.7975,73.295,418.5028,10.0
2023-08-21T09:00:00Z,795.6562,3.1267,37.434,428.1708,79.5656,0.0014,79.567,348.6037,10.0
2023-08-21T10:00:00Z,924.429,4.5589,37.9376,369.3763,92.4429,2.5983,95.0412,274.3351,10.0
2023-08-21T11:00:00Z,1004.5097,4.0981,36.4139,339.6359,100.451,0.9082,101.3592,238.2767,10.0
2023-08-21T12:00:00Z,623.1826,3.3721,35.9749,336.5346,62.3183,0.0353,62.3536,274.181,10.0
2023-08-21T13:00:00Z,1004.5097,7.7326,34.352,351.4561,100.451,72.7003,173.1513,178.3048,10.0
2023-08-21T14:00:00Z,924.429,4.3224,33.5414,344.9861,92.4429,1.5861,94.029,250.9571,10.0
2023-08-21T15:00:00Z,795.6562,7.3892,32.4698,385.3739,79.5656,57.9942,137.5598,247.814,10.0
2023-08-21T16:00:00Z,624.9742,1.263,33.027,387.9812,62.4974,0.0,62.4974,325.4838,10.0
2023-08-21T17:00:00Z,261.3358,1.4812,30.218,433.9116,26.1336,0.0,26.1336,407.778,10.0
2023-08-21T18:00:00Z,195.5774,10.6874,27.7618,418.7564,19.5577,311.5912,331.1489,87.6075,10.0
2023-08-21T19:00:00Z,0.0,4.6606,28.3038,421.3992,0.0,3.1407,3.1407,418.2585,10.0
2023-08-21T20:00:00Z,0.0,4.0783,28.0802,407.1986,0.0,0.86,0.86,406.3386,10.0
2023-08-21T21:00:00Z,0.0,4.1758,26.729,338.672,0.0,1.1148,1.1148,337.5572,10.0
2023-08-21T22:00:00Z,0.0,1.9665,28.0532,294.9168,0.0,0.0,0.0,294.9168,10.0
2023-08-21T23:00:00Z,0.0,5.7697,27.5319,279.7646,0.0,14.572,14.572,265.1926,10.0
2023-08-22T00:00:00Z,0.0,0.8178,26.0742,287.4764,0.0,0.0,0.0,287.4764,10.0
2023-08-22T01:00:00Z,0.0,4.5693,27.3665,280.445,0.0,2.6509,2.6509,277.7942,10.0
2023-08-22T02:00:00Z,0.0,4.5499,29.1797,296.7148,0.0,2.5535,2.5535,294.1613,10.0
2023-08-22T03:00:00Z,0.0,8.4342,28.4932,269.7029,0.0,110.0646,110.0646,159.6383,10.0
2023-08-22T04:00:00Z,0.0,4.2175,31.7898,280.1978,0.0,1.2378,1.2378,278.96,10.0
2023-08-22T05:00:00Z,0.0,1.3356,30.986,283.2731,0.0,0.0,0.0,283.2731,10.0
2023-08-22T06:00:00Z,193.7484,4.565,34.9769,298.5792,19.3748,2.6289,22.0037,276.5755,10.0
2023-08-22T07:00:00Z,419.2732,1.0182,35.8963,382.4958,41.9273,0.0,41.9273,340.5685,10.0
2023-08-22T08:00:00Z,578.5637,2.1463,36.2884,501.3511,57.8564,0.0,57.8564,443.4947,10.0
2023-08-22T09:00:00Z,793.2102,0.4522,35.6072,408.1788,79.321,0.0,79.321,328.8578,10.0
2023-08-22T10:00:00Z,303.6426,4.5565,36.6237,365.4158,30.3643,2.5863,32.9506,332.4652,10.0
2023-08-22T11:00:00Z,1001.9161,1.2981,35.7697,350.1508,100.1916,0.0,100.1916,249.9592,10.0
2023-08-22T12:00:00Z,509.4986,4.3084,34.7528,388.4336,50.9499,1.5364,52.4862,335.9474,10.0
2023-08-22T13:00:00Z,1001.9161,9.378,34.6503,342.8839,100.1916,177.9526,278.1442,64.7397,10.0
2023-08-22T14:00:00Z,921.8885,6.2323,34.6517,331.547,92.1889,23.1615,115.3503,216.1966,10.0
2023-08-22T15:00:00Z,793.2102,1.0886,32.7914,362.1711,79.321,0.0,79.321,282.8501,10.0
2023-08-22T16:00:00Z,622.6718,2.3051,32.9042,382.8533,62.2672,0.0,62.2672,320.5861,10.0
2023-08-22T17:00:00Z,419.2732,5.5107,30.9252,423.0111,41.9273,10.8548,52.7821,370.229,10.0
2023-08-22T18:00:00Z,104.4623,8.0339,29.6122,418.4163,10.4462,87.4894,97.9356,320.4807,10.0
2023-08-22T19:00:00Z,0.0,0.1297,26.309,476.473,0.0,0.0,0.0,476.473,10.0
2023-08-22T20:00:00Z,0.0,6.7943,26.8382,406.787,0.0,37.4663,37.4663,369.3207,10.0
2023-08-22T21:00:00Z,0.0,4.4821,25.5595,344.6573,0.0,2.233,2.233,342.4243,10.0
2023-08-22T22:00:00Z,0.0,4.3644,26.2705,290.6921,0.0,1.7422,1.7422,288.9499,10.0
2023-08-22T23:00:00Z,0.0,9.7073,25.9306,300.7608,0.0,206.9631,206.9631,93.7977,10.0
2023-08-23T00:00:00Z,0.0,6.0924,26.6133,280.9774,0.0,20.2823,20.2823,260.6951,10.0
2023-08-23T01:00:00Z,0.0,7.3177,28.8467,256.1528,0.0,55.2089,55.2089,200.9439,10.0
2023-08-23T02:00:00Z,0.0,3.018,29.2963,258.0,0.0,0.0,0.0,258.0,10.0
2023-08-23T03:00:00Z,0.0,4.446,31.0341,310.1671,0.0,2.0738,2.0738,308.0933,10.0
2023-08-23T04:00:00Z,0.0,4.917,29.7204,295.6874,0.0,4.832,4.832,290.8554,10.0
2023-08-23T05:00:00Z,0.0,2.7892,32.6731,292.7304,0.0,0.0,0.0,292.7304,10.0
2023-08-23T06:00:00Z,191.8965,4.5658,34.7877,294.6126,19.1896,2.633,21.8227,272.7899,10.0
2023-08-23T07:00:00Z,417.1453,2.2992,36.3629,387.0774,41.7145,0.0,41.7145,345.3629,10.0
2023-08-23T08:00:00Z,547.3926,1.6622,34.1031,466.8394,54.7393,0.0,54.7393,412.1001,10.0
2023-08-23T09:00:00Z,790.7294,3.5116,35.7992,446.7176,79.0729,0.0918,79.1648,367.5528,10.0
2023-08-23T10:00:00Z,919.3113,6.4416,37.3553,359.7671,91.9311,27.9594,119.8905,239.8765,10.0
2023-08-23T11:00:00Z,999.2846,8.982,35.9584,346.2139,99.9285,146.8213,246.7498,99.4641,10.0
2023-08-23T12:00:00Z,1026.4207,4.2455,34.7407,362.6485,102.6421,1.3253,103.9673,258.6811,10.0
2023-08-23T13:00:00Z,844.1382,5.6227,33.3066,346.6807,84.4138,12.374,96.7878,249.8929,10.0
2023-08-23T14:00:00Z,919.3113,1.4634,32.8723,341.9774,91.9311,0.0,91.9311,250.0462,10.0
2023-08-23T15:00:00Z,790.7294,8.5998,30.9262,345.4063,79.0729,120.4369,199.5098,145.8964,10.0
2023-08-23T16:00:00Z,189.6801,4.8033,31.3795,337.6217,18.968,4.0222,22.9902,314.6315,10.0
2023-08-23T17:00:00Z,321.674,6.568,30.9232,438.8571,32.1674,31.1542,63.3216,375.5355,10.0
2023-08-23T18:00:00Z,105.2262,6.5986,27.5601,404.4169,10.5226,31.9615,42.4841,361.9328,10.0
2023-08-23T19:00:00Z,0.0,2.3182,28.0432,493.7104,0.0,0.0,0.0,493.7104,10.0
2023-08-23T20:00:00Z,0.0,4.2593,27.8362,417.6339,0.0,1.3697,1.3697,416.2642,10.0
2023-08-23T21:00:00Z,0.0,9.8367,26.4887,375.3701,0.0,219.1741,219.1741,156.196,10.0
2023-08-23T22:00:00Z,0.0,0.8905,24.7103,267.3532,0.0,0.0,0.0,267.3532,10.0
2023-08-23T23:00:00Z,0.0,5.4834,26.8776,294.4265,0.0,10.5042,10.5042,283.9223,10.0
2023-08-24T00:00:00Z,0.0,9.9337,26.8019,294.2285,0.0,228.6344,228.6344,65.594,10.0
2023-08-24T01:00:00Z,0.0,2.6595,27.4947,300.0254,0.0,0.0,0.0,300.0254,10.0
2023-08-24T02:00:00Z,0.0,7.5073,28.1399,247.917,0.0,62.8045,62.8045,185.1125,10.0
2023-08-24T03:00:00Z,0.0,8.9546,29.9794,263.1054,0.0,144.8083,144.8083,118.2971,10.0
2023-08-24T04:00:00Z,0.0,6.1069,31.6965,286.6921,0.0,20.5688,20.5688,266.1233,10.0
2023-08-24T05:00:00Z,0.0,2.1495,34.8715,280.3016,0.0,0.0,0.0,280.3016,10.0
2023-08-24T06:00:00Z,76.239,2.8973,33.799,300.1139,7.6239,0.0,7.6239,292.49,10.0
2023-08-24T07:00:00Z,414.9902,0.3472,36.2334,353.1188,41.499,0.0,41.499,311.6198,10.0
2023-08-24T08:00:00Z,617.9722,7.3282,35.8746,516.2032,61.7972,55.6119,117.4091,398.7941,10.0
2023-08-24T09:00:00Z,788.2146,7.6841,35.9168,481.3609,78.8215,70.4873,149.3088,332.0521,10.0
2023-08-24T10:00:00Z,916.6982,5.5098,36.3353,370.2386,91.6698,10.8435,102.5133,267.7253,10.0
2023-08-24T11:00:00Z,996.6161,3.5108,34.7946,359.5238,99.6616,0.0914,99.753,259.7708,10.0
2023-08-24T12:00:00Z,773.6743,1.2682,35.8227,350.7311,77.3674,0.0,77.3674,273.3637,10.0
2023-08-24T13:00:00Z,996.6161,6.6507,32.7302,373.3383,99.6616,33.3712,133.0328,240.3056,10.0
2023-08-24T14:00:00Z,747.6483,6.337,32.824,365.6156,74.7648,25.4859,100.2508,265.3648,10.0
2023-08-24T15:00:00Z,312.0003,8.7926,32.5907,335.2791,31.2,133.3127,164.5127,170.7664,10.0
2023-08-24T16:00:00Z,617.9722,6.1927,32.3807,363.2762,61.7972,22.3218,84.119,279.1572,10.0
2023-08-24T17:00:00Z,414.9902,7.171,31.3232,406.7276,41.499,49.7709,91.27,315.4576,10.0
2023-08-24T18:00:00Z,190.0225,6.0954,28.4502,472.9832,19.0023,20.3426,39.3449,433.6383,10.0
2023-08-24T19:00:00Z,0.0,5.0603,27.8069,471.7523,0.0,5.9985,5.9985,465.7538,10.0
2023-08-24T20:00:00Z,0.0,3.5492,27.8409,412.4298,0.0,0.1136,0.1136,412.3162,10.0
2023-08-24T21:00:00Z,0.0,8.2188,25.0276,339.2595,0.0,97.4869,97.4869,241.7726,10.0
2023-08-24T22:00:00Z,0.0,5.2278,26.5915,315.7598,0.0,7.583,7.583,308.1768,10.0
2023-08-24T23:00:00Z,0.0,3.3488,25.5292,297.9461,0.0,0.0291,0.0291,297.917,10.0
2023-08-25T00:00:00Z,0.0,0.8638,26.5486,291.0547,0.0,0.0,0.0,291.0547,10.0
2023-08-25T01:00:00Z,0.0,2.6089,27.056,268.5106,0.0,0.0,0.0,268.5106,10.0
2023-08-25T02:00:00Z,0.0,4.4073,28.9859,281.9855,0.0,1.9116,1.9116,280.0739,10.0
2023-08-25T03:00:00Z,0.0,2.4996,30.3068,278.3948,0.0,0.0,0.0,278.3948,10.0
2023-08-25T04:00:00Z,0.0,2.0927,31.9416,259.1481,0.0,0.0,0.0,259.1481,10.0
