incident_id,timestamp,type,x_m,y_m,lat,lon,severity,duration_minutes,affected_road_id
INC_01016,2024-07-04 18:55:00,emergency_response,3349.26,4544.64,12.9900201,77.6033553,low,46,road_009
INC_01017,2024-07-05 15:22:00,road_closure,803.0,3630.5,12.9817847,77.5771052,low,211,road_011
INC_01018,2024-07-05 14:59:00,flooding,2704.04,4430.2,12.9889892,77.5967035,medium,218,road_009
INC_01019,2024-07-05 14:59:00,construction,1283.86,1584.16,12.9633492,77.5820625,critical,110,road_018
INC_01020,2024-07-05 14:52:00,traffic_accident,2561.46,2105.14,12.9680427,77.5952337,high,158,road_020
INC_01021,2024-07-05 19:43:00,emergency_response,3333.15,357.16,12.9522951,77.6031891,critical,210,road_038
INC_01022,2024-07-05 13:36:00,construction,1511.49,3522.61,12.9808127,77.5844091,medium,43,road_020
INC_01023,2024-07-06 06:38:00,road_closure,4345.3,2120.25,12.9681788,77.6136237,low,59,road_047
INC_01024,2024-07-06 23:14:00,traffic_accident,2207.57,3501.41,12.9806217,77.5915852,critical,79,road_029
INC_01025,2024-07-06 18:35:00,construction,4534.87,4105.84,12.9860671,77.6155781,critical,117,road_040
INC_01026,2024-07-06 02:01:00,road_closure,4098.1,985.12,12.9579524,77.6110753,low,20,road_038
INC_01027,2024-07-06 01:13:00,road_closure,1082.39,394.47,12.9526312,77.5799855,medium,131,road_025
INC_01028,2024-07-07 13:32:00,traffic_accident,3339.0,2517.86,12.9717609,77.6032495,medium,185,road_006
INC_01029,2024-07-07 04:20:00,construction,2407.72,4210.11,12.9870064,77.5936486,critical,157,road_047
INC_01030,2024-07-07 14:42:00,flooding,941.38,4664.91,12.9911037,77.5785317,high,44,road_040
INC_01031,2024-07-07 20:29:00,flooding,340.49,2540.18,12.971962,77.572337,medium,171,road_010
INC_01032,2024-07-07 02:33:00,construction,340.73,2560.67,12.9721466,77.5723394,critical,113,road_033
INC_01033,2024-07-08 15:31:00,road_closure,1755.74,3064.74,12.9766878,77.5869273,medium,231,road_006
INC_01034,2024-07-08 06:21:00,construction,946.13,900.72,12.957192,77.5785807,critical,12,road_008
INC_01035,2024-07-08 00:13:00,road_closure,456.34,138.8,12.9503279,77.5735314,critical,214,road_023
INC_01036,2024-07-08 22:00:00,construction,3642.93,1800.47,12.9652979,77.6063828,medium,225,road_047
INC_01037,2024-07-08 13:05:00,emergency_response,1288.59,4004.71,12.985156,77.5821112,medium,32,road_037
INC_01038,2024-07-09 18:28:00,emergency_response,3103.49,1549.3,12.9630351,77.6008216,high,194,road_007
INC_01039,2024-07-09 16:13:00,traffic_accident,2522.75,3375.47,12.9794871,77.5948346,low,175,road_047
INC_01040,2024-07-09 13:53:00,flooding,1397.66,1981.72,12.9669308,77.5832356,critical,103,road_027
INC_01041,2024-07-09 22:07:00,flooding,2784.14,1135.26,12.959305,77.5975292,medium,18,road_025
INC_01042,2024-07-09 23:15:00,construction,1496.58,2857.92,12.9748245,77.5842555,low,13,road_015
INC_01043,2024-07-10 05:35:00,traffic_accident,700.01,4364.6,12.9883982,77.5760434,high,106,road_032
INC_01044,2024-07-10 08:06:00,emergency_response,1964.42,4769.3,12.9920442,77.5890785,high,230,road_041
INC_01045,2024-07-10 13:33:00,road_closure,2403.03,1862.55,12.9658572,77.5936004,high,212,road_015
INC_01046,2024-07-10 00:03:00,flooding,140.27,2561.45,12.9721536,77.5702729,high,34,road_047
INC_01047,2024-07-10 15:43:00,road_closure,610.66,1032.92,12.958383,77.5751223,low,141,road_036
INC_01048,2024-07-10 10:45:00,construction,1437.19,4058.74,12.9856427,77.5836432,high,164,road_037
INC_01049,2024-07-11 15:46:00,road_closure,2629.28,3145.2,12.9774127,77.5959328,low,84,road_018
INC_01050,2024-07-11 04:21:00,construction,2754.73,3675.29,12.9821882,77.5972261,critical,14,road_034
INC_01051,2024-07-11 16:10:00,emergency_response,3157.99,3631.64,12.9817949,77.6013834,high,87,road_004
INC_01052,2024-07-11 02:04:00,construction,2072.85,447.24,12.9531066,77.5901964,high,159,road_049
INC_01053,2024-07-11 03:39:00,flooding,12.63,3524.85,12.9808329,77.568957,critical,132,road_034
INC_01054,2024-07-12 05:20:00,emergency_response,4016.67,387.06,12.9525645,77.6102357,critical,35,road_032
INC_01055,2024-07-12 20:43:00,emergency_response,4187.45,3206.6,12.9779658,77.6119963,high,161,road_022
INC_01056,2024-07-12 12:33:00,road_closure,2848.77,422.39,12.9528828,77.5981956,high,159,road_012
INC_01057,2024-07-12 23:45:00,emergency_response,2386.07,3538.38,12.9809548,77.5934254,high,178,road_008
INC_01058,2024-07-12 07:07:00,construction,4319.3,4047.09,12.9855377,77.6133557,medium,91,road_047
INC_01059,2024-07-13 21:22:00,emergency_response,1136.26,1828.58,12.9655512,77.5805408,critical,71,road_046
INC_01060,2024-07-13 20:26:00,emergency_response,1093.19,572.38,12.954234,77.5800969,high,53,road_005
INC_01061,2024-07-13 11:06:00,road_closure,3636.43,3738.39,12.9827566,77.6063158,medium,109,road_024
INC_01062,2024-07-13 16:33:00,traffic_accident,1294.48,4085.76,12.9858862,77.5821719,high,115,road_017
INC_01063,2024-07-13 11:04:00,traffic_accident,2315.6,2297.41,12.9697748,77.592699,medium,218,road_007
INC_01064,2024-07-14 09:45:00,traffic_accident,1978.43,231.47,12.9511628,77.589223,medium,97,road_028
INC_01065,2024-07-14 02:39:00,road_closure,543.49,1104.62,12.959029,77.5744298,critical,188,road_029
INC_01066,2024-07-14 04:56:00,road_closure,1719.92,4184.93,12.9867795,77.5865579,low,21,road_035
INC_01067,2024-07-14 03:13:00,road_closure,2863.68,2776.91,12.9740947,77.5983493,medium,97,road_039
INC_01068,2024-07-14 20:58:00,emergency_response,4523.5,2000.25,12.9670977,77.6154608,medium,23,road_008
INC_01069,2024-07-15 12:31:00,traffic_accident,2212.79,3633.73,12.9818138,77.5916391,critical,75,road_022
INC_01070,2024-07-15 10:12:00,construction,3217.19,4570.17,12.9902502,77.6019937,low,41,road_009
INC_01071,2024-07-15 09:20:00,construction,3246.8,903.34,12.9572157,77.602299,medium,157,road_030
INC_01072,2024-07-15 19:48:00,flooding,3763.31,3578.08,12.9813124,77.6076238,medium,155,road_003
INC_01073,2024-07-15 02:42:00,flooding,668.77,4073.03,12.9857714,77.5757214,high,200,road_020
INC_01074,2024-07-16 19:38:00,road_closure,2193.53,1735.68,12.9647143,77.5914405,low,91,road_001
INC_01075,2024-07-16 13:22:00,traffic_accident,2931.72,3348.13,12.9792408,77.5990507,high,29,road_033
INC_01076,2024-07-16 12:33:00,emergency_response,3083.65,4172.06,12.9866636,77.6006171,high,51,road_032
INC_01077,2024-07-16 00:04:00,traffic_accident,4454.99,3989.68,12.9850205,77.6147546,medium,43,road_004
INC_01078,2024-07-16 12:21:00,flooding,3164.4,2976.02,12.9758885,77.6014495,high,13,road_008
INC_01079,2024-07-16 19:21:00,road_closure,2256.96,1368.01,12.9614019,77.5920944,medium,42,road_007
INC_01080,2024-07-17 03:13:00,traffic_accident,2951.39,1109.79,12.9590756,77.5992535,critical,64,road_035
INC_01081,2024-07-17 06:31:00,emergency_response,2741.68,193.81,12.9508235,77.5970916,high,157,road_005
INC_01082,2024-07-17 12:18:00,flooding,3499.93,84.31,12.949837,77.6049085,critical,164,road_026
INC_01083,2024-07-17 21:59:00,construction,4644.01,421.44,12.9528742,77.6167032,medium,17,road_041
INC_01084,2024-07-17 07:39:00,road_closure,3564.33,2550.45,12.9720545,77.6055724,high,10,road_005
INC_01085,2024-07-17 05:05:00,traffic_accident,717.66,191.38,12.9508016,77.5762254,medium,145,road_028
INC_01086,2024-07-18 00:44:00,emergency_response,2444.59,601.56,12.9544969,77.5940288,high,149,road_045
INC_01087,2024-07-18 06:29:00,emergency_response,1277.89,3197.86,12.977887,77.582001,low,233,road_048
INC_01088,2024-07-18 07:55:00,flooding,4109.02,4996.83,12.994094,77.6111878,medium,151,road_048
INC_01089,2024-07-18 12:55:00,flooding,2077.45,3863.73,12.9838859,77.5902438,critical,196,road_039
INC_01090,2024-07-18 03:34:00,emergency_response,3161.95,246.48,12.951298,77.6014242,high,165,road_044
INC_01091,2024-07-19 03:28:00,road_closure,4301.67,1092.31,12.9589181,77.6131739,low,238,road_004
INC_01092,2024-07-19 09:59:00,traffic_accident,3736.37,325.95,12.952014,77.6073461,low,53,road_027
INC_01093,2024-07-19 02:56:00,traffic_accident,713.65,2742.41,12.9737839,77.576184,high,38,road_024
INC_01094,2024-07-19 05:04:00,emergency_response,3847.43,309.36,12.9518645,77.608491,medium,37,road_012
INC_01095,2024-07-19 22:00:00,flooding,468.82,3272.69,12.9785612,77.57366,low,62,road_007
INC_01096,2024-07-20 19:45:00,road_closure,3406.54,1721.04,12.9645823,77.6039457,high,106,road_004
INC_01097,2024-07-20 21:51:00,road_closure,223.6,1390.8,12.9616072,77.571132,critical,129,road_020
INC_01098,2024-07-20 11:50:00,emergency_response,1600.69,3277.9,12.9786081,77.5853288,medium,114,road_037
INC_01099,2024-07-20 04:23:00,flooding,2919.61,3517.51,12.9807667,77.5989259,high,133,road_003
INC_01100,2024-07-20 23:09:00,flooding,23.75,1786.12,12.9651687,77.5690717,medium,208,road_042
INC_01101,2024-07-20 18:16:00,road_closure,1254.84,3342.31,12.9791884,77.5817633,medium,107,road_044
INC_01102,2024-07-21 00:52:00,construction,4060.69,1012.2,12.9581964,77.6106896,medium,136,road_039
INC_01103,2024-07-21 17:15:00,flooding,1698.02,3336.28,12.9791341,77.5863321,critical,167,road_020
INC_01104,2024-07-21 01:47:00,traffic_accident,1225.5,1470.92,12.962329,77.5814608,medium,135,road_008
INC_01105,2024-07-21 20:18:00,construction,143.22,4551.88,12.9900854,77.5703033,critical,188,road_002
INC_01106,2024-07-21 09:07:00,construction,1343.46,667.79,12.9550936,77.5826769,high,27,road_027
INC_01107,2024-07-21 10:13:00,construction,1777.75,4885.21,12.9930884,77.5871541,low,77,road_013
INC_01108,2024-07-22 06:06:00,emergency_response,755.94,2615.6,12.9726415,77.57662,low,105,road_013
INC_01109,2024-07-22 12:13:00,traffic_accident,2683.64,3200.53,12.9779111,77.5964932,critical,27,road_018
INC_01110,2024-07-22 18:06:00,road_closure,1625.24,2880.83,12.9750309,77.5855819,high,176,road_019
INC_01111,2024-07-22 07:38:00,flooding,2625.34,4853.72,12.9928046,77.5958921,high,169,road_050
INC_01112,2024-07-22 12:46:00,traffic_accident,3176.08,14.85,12.9492112,77.6015699,high,50,road_028
INC_01113,2024-07-22 01:05:00,flooding,2663.64,2361.3,12.9703504,77.596287,medium,26,road_013
INC_01114,2024-07-23 14:16:00,emergency_response,984.06,193.7,12.9508225,77.5789718,high,235,road_025
INC_01115,2024-07-23 19:04:00,road_closure,342.77,4982.36,12.9939636,77.5723605,low,221,road_030
INC_01116,2024-07-23 20:02:00,construction,3645.26,3862.43,12.9838741,77.6064068,low,213,road_016
INC_01117,2024-07-23 04:31:00,construction,1524.7,2288.39,12.9696936,77.5845454,critical,18,road_009
INC_01118,2024-07-23 21:08:00,flooding,920.81,490.25,12.9534941,77.5783197,high,172,road_016
INC_01119,2024-07-24 13:44:00,emergency_response,1409.9,2255.7,12.9693991,77.5833618,medium,222,road_039
INC_01120,2024-07-24 20:08:00,road_closure,3664.62,4721.33,12.991612,77.6066064,low,217,road_017
INC_01121,2024-07-24 15:42:00,flooding,1799.33,2889.52,12.9751092,77.5873766,medium,237,road_043
INC_01122,2024-07-24 20:25:00,traffic_accident,1533.83,3826.68,12.9835521,77.5846395,low,173,road_013
INC_01123,2024-07-24 02:18:00,traffic_accident,332.54,4839.12,12.9926732,77.5722551,low,190,road_008
INC_01124,2024-07-25 09:47:00,emergency_response,3007.62,2970.4,12.9758379,77.5998332,critical,123,road_003
INC_01125,2024-07-25 09:28:00,construction,325.54,272.45,12.951532,77.5721829,high,124,road_004
INC_01126,2024-07-25 23:07:00,construction,1214.82,3401.17,12.9797186,77.5813507,high,166,road_036
INC_01127,2024-07-25 17:01:00,road_closure,4021.97,4797.19,12.9922954,77.6102904,low,212,road_047
INC_01128,2024-07-25 06:39:00,construction,288.67,2149.98,12.9684467,77.5718028,high,185,road_050
INC_01129,2024-07-26 03:48:00,flooding,1527.64,2647.5,12.9729288,77.5845757,low,187,road_004
INC_01130,2024-07-26 16:00:00,flooding,2106.88,123.11,12.9501866,77.5905472,low,206,road_015
INC_01131,2024-07-26 11:48:00,flooding,1671.16,4526.66,12.9898582,77.5860553,high,68,road_016
INC_01132,2024-07-26 20:51:00,construction,640.57,2216.24,12.9690436,77.5754306,high,89,road_035
INC_01133,2024-07-26 01:07:00,emergency_response,2965.75,1832.12,12.9655831,77.5994015,critical,43,road_027
INC_01134,2024-07-27 04:04:00,flooding,1830.9,2900.78,12.9752107,77.587702,high,22,road_048
INC_01135,2024-07-27 03:40:00,construction,4914.76,975.75,12.957868,77.6194945,high,111,road_012
INC_01136,2024-07-27 23:44:00,emergency_response,2042.69,681.89,12.9552206,77.5898855,low,129,road_047
INC_01137,2024-07-27 14:51:00,construction,484.5,1027.52,12.9583344,77.5738216,low,103,road_046
INC_01138,2024-07-27 12:00:00,road_closure,4503.86,1944.15,12.9665923,77.6152583,high,47,road_047
INC_01139,2024-07-28 01:06:00,traffic_accident,3442.59,552.62,12.954056,77.6043175,critical,113,road_007
INC_01140,2024-07-28 14:30:00,flooding,1059.16,701.76,12.9553997,77.579746,low,160,road_019
INC_01141,2024-07-28 01:49:00,flooding,767.89,509.89,12.9536711,77.5767432,critical,97,road_030
INC_01142,2024-07-28 08:23:00,emergency_response,4276.94,4838.4,12.9926667,77.6129189,high,153,road_033
INC_01143,2024-07-28 21:53:00,traffic_accident,4592.1,4232.79,12.9872107,77.6161681,medium,151,road_015
INC_01144,2024-07-28 00:15:00,construction,4627.48,4177.9,12.9867162,77.6165328,high,211,road_032
INC_01145,2024-07-29 06:52:00,flooding,2256.47,4223.46,12.9871267,77.5920893,low,116,road_010
INC_01146,2024-07-29 21:16:00,emergency_response,882.12,654.46,12.9549735,77.5779208,high,93,road_029
INC_01147,2024-07-29 06:22:00,emergency_response,3694.5,2591.51,12.9724244,77.6069144,low,186,road_016
INC_01148,2024-07-29 17:53:00,flooding,2051.52,2204.95,12.9689419,77.5899765,critical,214,road_019
INC_01149,2024-07-29 08:37:00,construction,381.53,2478.87,12.9714096,77.5727601,medium,214,road_022
INC_01150,2024-07-30 13:52:00,road_closure,3074.61,678.22,12.9551876,77.6005238,critical,51,road_006
INC_01151,2024-07-30 08:55:00,traffic_accident,3259.26,3327.92,12.9790588,77.6024274,medium,206,road_043
INC_01152,2024-07-30 16:20:00,traffic_accident,4782.04,2987.51,12.975992,77.6181262,high,144,road_013
INC_01153,2024-07-30 10:56:00,traffic_accident,3025.8,3128.84,12.9772653,77.6000206,critical,63,road_050
INC_01154,2024-07-30 22:15:00,emergency_response,3282.78,1118.42,12.9591533,77.6026699,low,167,road_040
INC_01155,2024-07-30 13:49:00,flooding,4926.7,4815.25,12.9924581,77.6196176,critical,225,road_002
INC_01156,2024-07-31 01:46:00,construction,4059.94,134.56,12.9502897,77.6106818,high,234,road_006
INC_01157,2024-07-31 19:34:00,flooding,3056.02,2037.48,12.9674331,77.6003322,low,143,road_015
INC_01158,2024-07-31 08:24:00,construction,815.44,1321.21,12.9609802,77.5772334,critical,19,road_033
INC_01159,2024-07-31 07:08:00,traffic_accident,1961.01,2978.12,12.9759074,77.5890434,medium,206,road_017
INC_01160,2024-07-31 03:57:00,construction,2569.08,4220.3,12.9870982,77.5953121,medium,137,road_003
INC_01161,2024-07-31 01:25:00,emergency_response,2513.82,3748.6,12.9828486,77.5947425,critical,47,road_037
INC_01162,2024-08-01 06:29:00,construction,3627.4,4151.37,12.9864772,77.6062227,low,235,road_039
INC_01163,2024-08-01 14:19:00,road_closure,4378.03,4385.52,12.9885866,77.6139612,medium,186,road_044
INC_01164,2024-08-01 03:17:00,road_closure,2708.11,3101.27,12.9770168,77.5967454,critical,129,road_049
INC_01165,2024-08-01 08:32:00,road_closure,2913.81,2263.46,12.969469,77.5988661,critical,204,road_021
INC_01166,2024-08-01 12:25:00,road_closure,1555.81,56.02,12.9495821,77.5848661,low,214,road_016
INC_01167,2024-08-02 20:42:00,emergency_response,3209.67,3347.8,12.9792378,77.6019162,medium,146,road_043
INC_01168,2024-08-02 10:00:00,flooding,2662.96,995.37,12.9580447,77.59628,medium,92,road_032
INC_01169,2024-08-02 05:36:00,emergency_response,2567.65,2667.77,12.9731115,77.5952974,medium,148,road_035
INC_01170,2024-08-02 08:17:00,emergency_response,2135.87,4868.05,12.9929338,77.5908461,high,54,road_015
INC_01171,2024-08-02 07:32:00,road_closure,1892.44,2122.75,12.9682014,77.5883365,critical,139,road_006
INC_01172,2024-08-02 14:08:00,traffic_accident,219.51,3092.21,12.9769352,77.5710898,critical,145,road_022
INC_01173,2024-08-03 07:56:00,road_closure,2267.84,1926.11,12.9664298,77.5922066,high,103,road_021
INC_01174,2024-08-03 16:31:00,traffic_accident,4757.97,4803.99,12.9923567,77.6178781,low,128,road_046
INC_01175,2024-08-03 22:06:00,emergency_response,3542.67,883.39,12.9570359,77.6053492,critical,221,road_037
INC_01176,2024-08-03 08:14:00,emergency_response,1256.12,1933.85,12.9664995,77.5817765,medium,106,road_009
INC_01177,2024-08-03 16:26:00,construction,127.11,4743.8,12.9918144,77.5701372,critical,100,road_011
INC_01178,2024-08-03 18:25:00,flooding,2208.66,1472.67,12.9623448,77.5915965,medium,154,road_036
INC_01179,2024-08-04 22:22:00,flooding,3039.33,2859.33,12.9748372,77.6001601,medium,187,road_039
INC_01180,2024-08-04 00:09:00,construction,3856.6,3331.2,12.9790883,77.6085856,low,200,road_041
INC_01181,2024-08-04 11:53:00,flooding,3862.43,2566.12,12.9721957,77.6086457,critical,168,road_024
INC_01182,2024-08-04 06:56:00,traffic_accident,4052.77,2033.91,12.967401,77.6106079,low,205,road_017
INC_01183,2024-08-04 05:11:00,road_closure,1305.51,777.6,12.9560829,77.5822856,medium,201,road_002
INC_01184,2024-08-05 19:09:00,traffic_accident,3530.86,4329.73,12.988084,77.6052274,high,155,road_010
INC_01185,2024-08-05 18:23:00,emergency_response,1013.87,3376.22,12.9794939,77.579279,critical,110,road_050
INC_01186,2024-08-05 00:35:00,road_closure,4444.39,3076.17,12.9767907,77.6146453,critical,220,road_001
INC_01187,2024-08-05 07:25:00,construction,3737.01,1587.29,12.9633774,77.6073527,high,216,road_001
INC_01188,2024-08-05 17:23:00,road_closure,2864.23,2475.93,12.9713831,77.5983549,critical,136,road_039
INC_01189,2024-08-05 02:46:00,flooding,1806.59,3265.82,12.9784993,77.5874515,low,194,road_005
INC_01190,2024-08-06 04:22:00,road_closure,3579.87,2348.08,12.9702314,77.6057327,low,122,road_045
INC_01191,2024-08-06 22:17:00,road_closure,2188.05,1390.78,12.961607,77.591384,medium,203,road_015
INC_01192,2024-08-06 06:42:00,flooding,1778.06,612.11,12.9545919,77.5871573,medium,214,road_039
INC_01193,2024-08-06 16:19:00,road_closure,4876.5,2486.85,12.9714815,77.6191,low,105,road_042
INC_01194,2024-08-06 23:11:00,construction,1554.93,1808.77,12.9653727,77.584857,low,39,road_021
INC_01195,2024-08-07 19:56:00,construction,3838.07,1334.49,12.9611,77.6083945,low,126,road_030
INC_01196,2024-08-07 14:49:00,construction,2311.06,1812.13,12.965403,77.5926521,high,67,road_044
INC_01197,2024-08-07 06:36:00,emergency_response,3355.76,312.19,12.95189,77.6034223,critical,155,road_026
INC_01198,2024-08-07 15:19:00,road_closure,4429.44,4442.16,12.9890969,77.6144911,high,164,road_039
INC_01199,2024-08-07 16:56:00,traffic_accident,4025.75,675.92,12.9551669,77.6103294,critical,96,road_002
INC_01200,2024-08-08 16:45:00,traffic_accident,1193.99,3677.21,12.9822055,77.581136,high,207,road_034
INC_01201,2024-08-08 18:31:00,construction,2861.89,1350.92,12.9612479,77.5983308,critical,42,road_031
INC_01202,2024-08-08 01:23:00,construction,4473.72,83.66,12.9498311,77.6149477,high,58,road_001
INC_01203,2024-08-08 03:59:00,traffic_accident,1526.28,2599.91,12.9725001,77.5845616,medium,145,road_023
INC_01204,2024-08-08 03:49:00,emergency_response,1704.93,4495.95,12.9895815,77.5864035,medium,138,road_005
INC_01205,2024-08-08 18:17:00,construction,2396.64,979.84,12.9579049,77.5935344,low,72,road_031
INC_01206,2024-08-09 09:00:00,construction,3914.25,808.16,12.9563582,77.6091799,critical,66,road_014
INC_01207,2024-08-09 11:54:00,traffic_accident,3976.64,1540.89,12.9629594,77.6098231,low,161,road_028
INC_01208,2024-08-09 03:34:00,flooding,847.45,4666.77,12.9911204,77.5775634,medium,105,road_044
INC_01209,2024-08-09 05:10:00,emergency_response,1486.78,2478.48,12.9714061,77.5841544,medium,104,road_010
INC_01210,2024-08-09 05:37:00,construction,3634.49,423.43,12.9528922,77.6062958,high,75,road_023
INC_01211,2024-08-09 00:21:00,road_closure,3966.99,4126.35,12.9862518,77.6097236,high,17,road_038
INC_01212,2024-08-10 18:13:00,construction,3826.25,4740.6,12.9917856,77.6082727,low,58,road_006
INC_01213,2024-08-10 06:14:00,flooding,4276.83,1438.47,12.9620366,77.6129179,critical,154,road_036
INC_01214,2024-08-10 16:46:00,traffic_accident,2842.42,1109.1,12.9590694,77.5981301,high,165,road_048
INC_01215,2024-08-10 18:46:00,emergency_response,782.98,4874.36,12.9929906,77.5768988,critical,16,road_034
INC_01216,2024-08-10 15:28:00,traffic_accident,2455.14,3166.55,12.9776049,77.5941375,high,210,road_024
INC_01217,2024-08-11 13:31:00,flooding,141.21,4796.91,12.9922929,77.5702826,medium,89,road_041
INC_01218,2024-08-11 01:58:00,construction,4495.66,973.37,12.9578466,77.6151738,high,165,road_018
INC_01219,2024-08-11 07:43:00,construction,3835.65,2112.04,12.9681049,77.6083696,medium,114,road_017
INC_01220,2024-08-11 17:58:00,construction,4265.83,236.98,12.9512124,77.6128044,critical,213,road_038
INC_01221,2024-08-11 06:49:00,construction,2295.26,3935.62,12.9845335,77.5924893,critical,56,road_022
INC_01222,2024-08-11 18:20:00,flooding,2330.19,3460.88,12.9802565,77.5928494,medium,76,road_043
INC_01223,2024-08-12 18:39:00,flooding,1414.48,2337.11,12.9701325,77.5834091,high,191,road_043
INC_01224,2024-08-12 10:50:00,emergency_response,3038.46,4911.89,12.9933287,77.6001511,low,20,road_010
INC_01225,2024-08-12 03:59:00,construction,4124.27,3370.96,12.9794465,77.6113451,high,120,road_033
INC_01226,2024-08-12 04:54:00,traffic_accident,1900.73,2502.48,12.9716223,77.588422,high,128,road_041
INC_01227,2024-08-12 05:43:00,traffic_accident,2888.78,90.68,12.9498944,77.5986081,low,128,road_023
INC_01228,2024-08-12 12:31:00,emergency_response,560.41,3090.67,12.9769214,77.5746042,critical,213,road_038
INC_01229,2024-08-13 16:42:00,construction,1397.85,2562.74,12.9721652,77.5832377,medium,231,road_018
INC_01230,2024-08-13 18:48:00,traffic_accident,1269.19,1499.23,12.962584,77.5819112,critical,159,road_007
INC_01231,2024-08-13 21:12:00,flooding,4987.25,2183.33,12.9687471,77.6202417,critical,49,road_032
INC_01232,2024-08-13 14:07:00,construction,1191.72,119.82,12.950157,77.5811126,low,98,road_014
INC_01233,2024-08-13 16:33:00,emergency_response,3934.66,529.56,12.9538483,77.6093903,critical,232,road_010
INC_01234,2024-08-13 13:42:00,flooding,2207.19,4016.38,12.9852611,77.5915814,high,175,road_009
INC_01235,2024-08-14 03:30:00,emergency_response,3346.69,4184.57,12.9867763,77.6033288,medium,129,road_007
INC_01236,2024-08-14 02:44:00,flooding,3084.43,2221.73,12.9690931,77.600625,high,44,road_032
INC_01237,2024-08-14 12:25:00,construction,510.47,4387.0,12.9886,77.5740894,high,189,road_018
INC_01238,2024-08-14 04:40:00,road_closure,325.33,3600.87,12.9815177,77.5721807,low,149,road_037
INC_01239,2024-08-14 03:23:00,traffic_accident,1906.99,322.26,12.9519807,77.5884865,low,63,road_002
INC_01240,2024-08-14 04:43:00,traffic_accident,931.24,540.71,12.9539488,77.5784272,low,19,road_048
INC_01241,2024-08-15 04:26:00,flooding,3116.77,2317.49,12.9699558,77.6009585,medium,91,road_047
INC_01242,2024-08-15 14:43:00,flooding,1106.01,3087.93,12.9768966,77.5802289,high,239,road_026
INC_01243,2024-08-15 08:51:00,flooding,3025.11,2602.83,12.9725264,77.6000135,medium,38,road_001
INC_01244,2024-08-15 03:37:00,emergency_response,4016.19,2180.21,12.968719,77.6102309,medium,122,road_045
INC_01245,2024-08-15 15:32:00,flooding,4544.24,1202.25,12.9599085,77.6156746,high,61,road_004
INC_01246,2024-08-15 10:01:00,construction,2166.62,334.69,12.9520927,77.5911631,medium,85,road_047
INC_01247,2024-08-16 23:10:00,road_closure,2497.88,4558.66,12.9901465,77.5945781,low,81,road_002
INC_01248,2024-08-16 17:27:00,construction,4801.44,1980.77,12.9669222,77.6183262,medium,95,road_016
INC_01249,2024-08-16 14:22:00,traffic_accident,1846.83,2021.02,12.9672849,77.5878663,low,238,road_050
INC_01250,2024-08-16 03:16:00,traffic_accident,4757.07,4977.22,12.9939173,77.6178688,medium,80,road_005
INC_01251,2024-08-16 01:51:00,construction,4826.69,4368.69,12.9884351,77.6185865,high,180,road_022
INC_01252,2024-08-16 09:40:00,road_closure,4306.42,2974.92,12.9758785,77.6132229,medium,127,road_022
INC_01253,2024-08-17 14:17:00,emergency_response,4930.91,4757.09,12.9919341,77.619661,low,209,road_049
INC_01254,2024-08-17 22:05:00,traffic_accident,776.53,4955.29,12.9937197,77.5768323,low,225,road_050
INC_01255,2024-08-17 02:24:00,construction,2291.02,3636.17,12.9818357,77.5924456,critical,140,road_040
INC_01256,2024-08-17 14:17:00,traffic_accident,2477.26,2699.34,12.9733958,77.5943656,low,113,road_036
INC_01257,2024-08-17 00:54:00,construction,1152.44,173.52,12.9506407,77.5807076,low,207,road_010
INC_01258,2024-08-18 06:03:00,flooding,2260.0,1684.25,12.9642509,77.5921257,high,97,road_041
INC_01259,2024-08-18 17:22:00,construction,3846.28,1802.56,12.9653168,77.6084791,high,88,road_007
INC_01260,2024-08-18 19:12:00,traffic_accident,1734.34,4774.95,12.992095,77.5867066,high,145,road_048
INC_01261,2024-08-18 05:01:00,emergency_response,215.08,4393.65,12.9886599,77.5710441,low,16,road_038
INC_01262,2024-08-18 16:43:00,emergency_response,3366.74,3138.63,12.9773534,77.6035354,high,88,road_026
INC_01263,2024-08-18 04:08:00,flooding,322.52,3395.6,12.9796685,77.5721517,high,78,road_032
INC_01264,2024-08-19 05:15:00,construction,1393.69,1162.33,12.9595489,77.5831947,high,174,road_022
INC_01265,2024-08-19 03:19:00,traffic_accident,4045.36,2181.81,12.9687334,77.6105315,medium,106,road_047
INC_01266,2024-08-19 04:44:00,road_closure,4530.49,2992.65,12.9760383,77.6155329,medium,206,road_045
INC_01267,2024-08-19 09:26:00,flooding,4323.2,424.73,12.9529039,77.6133958,medium,52,road_024
INC_01268,2024-08-19 21:29:00,road_closure,2544.23,1823.78,12.9655079,77.595056,low,183,road_006
INC_01269,2024-08-20 14:34:00,construction,2960.74,2466.81,12.971301,77.5993499,critical,44,road_002
INC_01270,2024-08-20 15:38:00,construction,2044.76,1866.5,12.9658928,77.5899068,critical,180,road_049
INC_01271,2024-08-20 12:58:00,traffic_accident,3522.05,840.23,12.9566472,77.6051366,critical,178,road_018
INC_01272,2024-08-20 12:17:00,flooding,3433.63,599.03,12.9544742,77.6042251,critical,130,road_047
INC_01273,2024-08-20 06:07:00,construction,2083.77,2220.46,12.9690817,77.590309,critical,92,road_019
INC_01274,2024-08-20 23:09:00,traffic_accident,3701.95,37.51,12.9494154,77.6069913,low,143,road_031
