timestamp,zone_id,consumption_kwh,grid_voltage_kv,power_factor
2024-08-18 04:00:00,zone_01,466.69,10.9715,0.9867
2024-08-18 04:00:00,zone_02,1055.95,10.8848,0.9046
2024-08-18 04:00:00,zone_03,1134.37,11.1797,0.9533
2024-08-18 04:00:00,zone_04,782.73,10.8479,0.8965
2024-08-18 04:00:00,zone_05,636.71,10.9527,0.9295
2024-08-18 04:00:00,zone_06,1021.04,10.911,0.8509
2024-08-18 04:00:00,zone_07,602.99,10.8847,0.9442
2024-08-18 04:00:00,zone_08,1135.58,10.9147,0.9751
2024-08-18 04:00:00,zone_09,1043.59,11.0943,0.8822
2024-08-18 04:00:00,zone_10,970.78,10.8989,0.8792
2024-08-18 05:00:00,zone_01,778.25,11.1911,0.8532
2024-08-18 05:00:00,zone_02,641.52,10.8102,0.9052
2024-08-18 05:00:00,zone_03,1054.36,10.9533,0.9732
2024-08-18 05:00:00,zone_04,1089.73,11.1489,0.8745
2024-08-18 05:00:00,zone_05,1255.4,10.8355,0.9625
2024-08-18 05:00:00,zone_06,885.13,10.9823,0.9824
2024-08-18 05:00:00,zone_07,795.81,11.0719,0.897
2024-08-18 05:00:00,zone_08,767.69,10.8977,0.8747
2024-08-18 05:00:00,zone_09,636.23,11.0862,0.8826
2024-08-18 05:00:00,zone_10,603.84,10.9098,0.9756
2024-08-18 06:00:00,zone_01,2341.68,11.0725,0.8923
2024-08-18 06:00:00,zone_02,1771.21,11.1986,0.9178
2024-08-18 06:00:00,zone_03,2149.27,11.1881,0.99
2024-08-18 06:00:00,zone_04,2181.29,11.0261,0.9084
2024-08-18 06:00:00,zone_05,1260.61,11.1174,0.9835
2024-08-18 06:00:00,zone_06,1842.87,11.1987,0.8644
2024-08-18 06:00:00,zone_07,2162.95,11.0357,0.9848
2024-08-18 06:00:00,zone_08,2651.36,11.0655,0.8802
2024-08-18 06:00:00,zone_09,2404.02,10.9993,0.8967
2024-08-18 06:00:00,zone_10,1742.42,11.0351,0.8642
2024-08-18 07:00:00,zone_01,1544.97,10.9872,0.8979
2024-08-18 07:00:00,zone_02,2212.84,11.1033,0.9698
2024-08-18 07:00:00,zone_03,2348.15,11.0257,0.9515
2024-08-18 07:00:00,zone_04,1329.78,10.8039,0.9224
2024-08-18 07:00:00,zone_05,1504.27,11.0023,0.8528
2024-08-18 07:00:00,zone_06,2544.65,11.1841,0.9023
2024-08-18 07:00:00,zone_07,2441.77,10.9241,0.9102
2024-08-18 07:00:00,zone_08,1171.03,10.8007,0.8997
2024-08-18 07:00:00,zone_09,2311.26,10.8896,0.9221
2024-08-18 07:00:00,zone_10,1399.05,10.9667,0.9067
2024-08-18 08:00:00,zone_01,2318.62,11.0782,0.8688
2024-08-18 08:00:00,zone_02,3561.65,10.8746,0.9219
2024-08-18 08:00:00,zone_03,2792.97,11.19,0.9463
2024-08-18 08:00:00,zone_04,3389.32,10.8427,0.9315
2024-08-18 08:00:00,zone_05,1581.3,11.0838,0.9844
2024-08-18 08:00:00,zone_06,1815.91,10.8984,0.9377
2024-08-18 08:00:00,zone_07,3573.43,10.8082,0.9766
2024-08-18 08:00:00,zone_08,2613.42,11.1998,0.9687
2024-08-18 08:00:00,zone_09,3014.31,11.1402,0.9007
2024-08-18 08:00:00,zone_10,1691.64,10.9539,0.978
2024-08-18 09:00:00,zone_01,1578.04,11.1975,0.9204
2024-08-18 09:00:00,zone_02,2084.51,11.0197,0.8913
2024-08-18 09:00:00,zone_03,2134.88,11.176,0.9416
2024-08-18 09:00:00,zone_04,2798.52,10.9144,0.909
2024-08-18 09:00:00,zone_05,1811.51,11.0643,0.9246
2024-08-18 09:00:00,zone_06,2164.3,10.8046,0.8719
2024-08-18 09:00:00,zone_07,1910.46,11.1927,0.9347
2024-08-18 09:00:00,zone_08,3459.59,11.0514,0.9867
2024-08-18 09:00:00,zone_09,2533.62,11.0308,0.9648
2024-08-18 09:00:00,zone_10,3642.26,11.0994,0.8834
2024-08-18 10:00:00,zone_01,2383.94,10.8825,0.914
2024-08-18 10:00:00,zone_02,2788.89,11.0995,0.8594
2024-08-18 10:00:00,zone_03,1987.65,10.9462,0.8578
2024-08-18 10:00:00,zone_04,1778.6,11.0512,0.8557
2024-08-18 10:00:00,zone_05,3454.04,11.0442,0.8835
2024-08-18 10:00:00,zone_06,2743.58,10.8519,0.9259
2024-08-18 10:00:00,zone_07,1794.35,11.132,0.9486
2024-08-18 10:00:00,zone_08,3308.74,10.9734,0.8791
2024-08-18 10:00:00,zone_09,3379.42,10.872,0.8765
2024-08-18 10:00:00,zone_10,2416.37,10.9461,0.8838
2024-08-18 11:00:00,zone_01,3314.12,10.9812,0.9078
2024-08-18 11:00:00,zone_02,1529.37,11.0496,0.9324
2024-08-18 11:00:00,zone_03,3109.08,10.8535,0.9133
2024-08-18 11:00:00,zone_04,2533.38,10.9398,0.8768
2024-08-18 11:00:00,zone_05,2856.28,11.0576,0.8609
2024-08-18 11:00:00,zone_06,2226.48,11.1867,0.8828
2024-08-18 11:00:00,zone_07,2215.52,11.1569,0.9446
2024-08-18 11:00:00,zone_08,2605.49,10.8134,0.8897
2024-08-18 11:00:00,zone_09,3410.89,10.907,0.9082
2024-08-18 11:00:00,zone_10,1536.09,10.8503,0.8915
2024-08-18 12:00:00,zone_01,2740.77,10.9384,0.8511
2024-08-18 12:00:00,zone_02,3499.22,10.9535,0.9556
2024-08-18 12:00:00,zone_03,3311.89,10.8109,0.9116
2024-08-18 12:00:00,zone_04,2933.95,10.9426,0.9546
2024-08-18 12:00:00,zone_05,2741.92,11.1603,0.8931
2024-08-18 12:00:00,zone_06,1614.36,11.0221,0.9645
2024-08-18 12:00:00,zone_07,2275.04,10.8783,0.8997
2024-08-18 12:00:00,zone_08,3479.62,10.9239,0.9788
2024-08-18 12:00:00,zone_09,3291.59,10.84,0.9663
2024-08-18 12:00:00,zone_10,3465.88,11.1123,0.9076
2024-08-18 13:00:00,zone_01,2042.07,11.0106,0.9051
2024-08-18 13:00:00,zone_02,1975.6,10.837,0.9805
2024-08-18 13:00:00,zone_03,2204.6,11.0749,0.9569
2024-08-18 13:00:00,zone_04,2155.02,10.9075,0.9726
2024-08-18 13:00:00,zone_05,1716.82,11.0603,0.8535
2024-08-18 13:00:00,zone_06,2424.05,10.8105,0.9167
2024-08-18 13:00:00,zone_07,2271.84,10.8575,0.954
2024-08-18 13:00:00,zone_08,1684.06,11.0058,0.9008
2024-08-18 13:00:00,zone_09,1440.16,10.8105,0.9075
2024-08-18 13:00:00,zone_10,2187.26,10.8819,0.9414
2024-08-18 14:00:00,zone_01,2036.18,11.1041,0.8675
2024-08-18 14:00:00,zone_02,2597.0,10.977,0.9779
2024-08-18 14:00:00,zone_03,2191.0,11.1962,0.9572
2024-08-18 14:00:00,zone_04,1924.41,10.8516,0.88
2024-08-18 14:00:00,zone_05,2336.17,10.9031,0.8974
2024-08-18 14:00:00,zone_06,3472.68,11.1985,0.9152
2024-08-18 14:00:00,zone_07,3678.99,11.1311,0.8616
2024-08-18 14:00:00,zone_08,3425.0,10.8764,0.948
2024-08-18 14:00:00,zone_09,1985.28,11.1597,0.9328
2024-08-18 14:00:00,zone_10,1939.56,10.9457,0.9714
2024-08-18 15:00:00,zone_01,3269.18,10.9096,0.9814
2024-08-18 15:00:00,zone_02,2934.85,10.9822,0.8571
2024-08-18 15:00:00,zone_03,2973.75,11.0131,0.9583
2024-08-18 15:00:00,zone_04,3381.54,11.0886,0.9837
2024-08-18 15:00:00,zone_05,1738.5,10.816,0.9178
2024-08-18 15:00:00,zone_06,2201.03,11.1762,0.9074
2024-08-18 15:00:00,zone_07,3242.75,10.8461,0.9552
2024-08-18 15:00:00,zone_08,1844.68,11.006,0.989
2024-08-18 15:00:00,zone_09,1506.57,10.9057,0.8897
2024-08-18 15:00:00,zone_10,3280.87,10.9404,0.9051
2024-08-18 16:00:00,zone_01,2563.64,11.0602,0.8654
2024-08-18 16:00:00,zone_02,2726.31,11.0011,0.9827
2024-08-18 16:00:00,zone_03,2621.42,11.0142,0.9728
2024-08-18 16:00:00,zone_04,2157.76,11.1271,0.9884
2024-08-18 16:00:00,zone_05,2906.37,10.8852,0.8699
2024-08-18 16:00:00,zone_06,2351.37,10.9596,0.9745
2024-08-18 16:00:00,zone_07,1611.47,10.9279,0.8896
2024-08-18 16:00:00,zone_08,3243.7,11.0598,0.8691
2024-08-18 16:00:00,zone_09,3594.75,10.9282,0.8634
2024-08-18 16:00:00,zone_10,2600.29,11.0019,0.985
2024-08-18 17:00:00,zone_01,3160.89,10.8617,0.969
2024-08-18 17:00:00,zone_02,2758.6,11.0622,0.9833
2024-08-18 17:00:00,zone_03,2014.62,11.0142,0.9294
2024-08-18 17:00:00,zone_04,2207.29,11.0165,0.9598
2024-08-18 17:00:00,zone_05,2285.13,10.9631,0.923
2024-08-18 17:00:00,zone_06,2282.37,10.8962,0.8504
2024-08-18 17:00:00,zone_07,3056.43,10.945,0.9328
2024-08-18 17:00:00,zone_08,3668.88,11.1641,0.9244
2024-08-18 17:00:00,zone_09,2501.85,11.1404,0.9098
2024-08-18 17:00:00,zone_10,3040.69,10.936,0.984
2024-08-18 18:00:00,zone_01,3437.4,10.9567,0.878
2024-08-18 18:00:00,zone_02,2684.08,10.9856,0.908
2024-08-18 18:00:00,zone_03,1666.71,10.9832,0.8539
2024-08-18 18:00:00,zone_04,1918.35,11.1673,0.9094
2024-08-18 18:00:00,zone_05,2831.99,11.0733,0.949
2024-08-18 18:00:00,zone_06,3080.03,10.9269,0.9591
2024-08-18 18:00:00,zone_07,2648.06,11.1238,0.87
2024-08-18 18:00:00,zone_08,3415.54,10.9815,0.8675
2024-08-18 18:00:00,zone_09,3460.73,11.054,0.8876
2024-08-18 18:00:00,zone_10,3074.9,10.9272,0.8517
2024-08-18 19:00:00,zone_01,2944.49,10.8367,0.9222
2024-08-18 19:00:00,zone_02,2645.01,11.1086,0.9331
2024-08-18 19:00:00,zone_03,1572.06,10.8769,0.9602
2024-08-18 19:00:00,zone_04,1786.84,10.8543,0.8822
2024-08-18 19:00:00,zone_05,2562.36,10.9187,0.965
2024-08-18 19:00:00,zone_06,3439.07,10.9188,0.9639
2024-08-18 19:00:00,zone_07,2913.68,10.895,0.9533
2024-08-18 19:00:00,zone_08,1482.37,11.0604,0.907
2024-08-18 19:00:00,zone_09,1501.09,10.9732,0.9431
2024-08-18 19:00:00,zone_10,1696.69,11.0195,0.9031
2024-08-18 20:00:00,zone_01,3447.05,11.1511,0.9667
2024-08-18 20:00:00,zone_02,3006.77,10.8728,0.857
2024-08-18 20:00:00,zone_03,2204.79,10.8739,0.9303
2024-08-18 20:00:00,zone_04,2500.69,10.8359,0.9256
2024-08-18 20:00:00,zone_05,2797.66,11.034,0.8989
2024-08-18 20:00:00,zone_06,2903.18,10.9378,0.8711
2024-08-18 20:00:00,zone_07,2292.41,11.0144,0.9473
2024-08-18 20:00:00,zone_08,3433.81,10.864,0.9088
2024-08-18 20:00:00,zone_09,2460.93,10.9107,0.9633
2024-08-18 20:00:00,zone_10,2129.4,10.8701,0.9808
2024-08-18 21:00:00,zone_01,2262.28,11.1296,0.9294
2024-08-18 21:00:00,zone_02,1732.92,10.8899,0.855
2024-08-18 21:00:00,zone_03,1669.31,10.8587,0.9115
2024-08-18 21:00:00,zone_04,1379.68,11.02,0.9822
2024-08-18 21:00:00,zone_05,2366.89,11.0425,0.8704
2024-08-18 21:00:00,zone_06,2478.16,10.9148,0.8947
2024-08-18 21:00:00,zone_07,2447.75,10.8714,0.9206
2024-08-18 21:00:00,zone_08,2342.06,11.1779,0.9363
2024-08-18 21:00:00,zone_09,2496.46,10.8645,0.9583
2024-08-18 21:00:00,zone_10,1384.39,11.1829,0.9172
2024-08-18 22:00:00,zone_01,2028.29,11.1663,0.9896
2024-08-18 22:00:00,zone_02,2579.49,10.9404,0.9348
2024-08-18 22:00:00,zone_03,2541.73,10.8856,0.8808
2024-08-18 22:00:00,zone_04,2174.92,10.8054,0.8576
2024-08-18 22:00:00,zone_05,1320.5,11.0389,0.9128
2024-08-18 22:00:00,zone_06,1267.7,10.9139,0.9322
2024-08-18 22:00:00,zone_07,1844.13,11.0522,0.9203
2024-08-18 22:00:00,zone_08,1845.01,10.98,0.8554
2024-08-18 22:00:00,zone_09,1300.91,11.1213,0.9824
2024-08-18 22:00:00,zone_10,1490.8,11.1152,0.9738
2024-08-18 23:00:00,zone_01,775.61,11.0096,0.8599
2024-08-18 23:00:00,zone_02,1192.01,10.8906,0.8673
2024-08-18 23:00:00,zone_03,740.28,11.0354,0.8648
2024-08-18 23:00:00,zone_04,860.54,10.9055,0.8783
2024-08-18 23:00:00,zone_05,1185.47,11.0239,0.8515
2024-08-18 23:00:00,zone_06,1198.42,11.0153,0.9202
2024-08-18 23:00:00,zone_07,1038.79,10.9199,0.8751
2024-08-18 23:00:00,zone_08,1047.49,10.8866,0.8884
2024-08-18 23:00:00,zone_09,863.53,10.9593,0.9042
2024-08-18 23:00:00,zone_10,1274.37,11.1309,0.9349
2024-08-19 00:00:00,zone_01,622.34,10.9605,0.948
2024-08-19 00:00:00,zone_02,793.14,11.1731,0.9674
2024-08-19 00:00:00,zone_03,628.08,10.9555,0.9018
2024-08-19 00:00:00,zone_04,482.07,10.8585,0.8634
2024-08-19 00:00:00,zone_05,877.21,10.8079,0.8654
2024-08-19 00:00:00,zone_06,1037.92,10.9116,0.9158
2024-08-19 00:00:00,zone_07,851.26,11.0416,0.87
2024-08-19 00:00:00,zone_08,1124.99,11.0551,0.9395
2024-08-19 00:00:00,zone_09,582.7,11.0874,0.8639
2024-08-19 00:00:00,zone_10,1195.33,11.0518,0.9539
2024-08-19 01:00:00,zone_01,878.43,10.9928,0.9368
2024-08-19 01:00:00,zone_02,588.99,11.0179,0.9245
2024-08-19 01:00:00,zone_03,781.97,11.0424,0.8543
2024-08-19 01:00:00,zone_04,1114.63,10.913,0.8977
2024-08-19 01:00:00,zone_05,994.34,11.0825,0.9543
2024-08-19 01:00:00,zone_06,878.53,10.8109,0.852
2024-08-19 01:00:00,zone_07,582.62,11.0634,0.9893
2024-08-19 01:00:00,zone_08,1168.16,11.0688,0.8949
2024-08-19 01:00:00,zone_09,1173.78,11.1602,0.862
2024-08-19 01:00:00,zone_10,684.48,10.9065,0.851
2024-08-19 02:00:00,zone_01,1235.61,10.9616,0.9617
2024-08-19 02:00:00,zone_02,819.64,10.8259,0.9689
2024-08-19 02:00:00,zone_03,1148.73,10.8121,0.9835
2024-08-19 02:00:00,zone_04,967.1,11.0951,0.9174
2024-08-19 02:00:00,zone_05,840.91,11.1069,0.8954
2024-08-19 02:00:00,zone_06,1057.19,10.802,0.9349
2024-08-19 02:00:00,zone_07,686.81,10.8483,0.8586
2024-08-19 02:00:00,zone_08,1256.95,10.9545,0.8516
2024-08-19 02:00:00,zone_09,1195.9,10.8673,0.907
2024-08-19 02:00:00,zone_10,1134.72,11.1498,0.8587
2024-08-19 03:00:00,zone_01,869.73,10.8825,0.8504
2024-08-19 03:00:00,zone_02,898.8,10.9467,0.9451
2024-08-19 03:00:00,zone_03,618.25,10.9672,0.8532
2024-08-19 03:00:00,zone_04,1407.27,11.1125,0.8616
2024-08-19 03:00:00,zone_05,1274.53,10.992,0.9635
2024-08-19 03:00:00,zone_06,471.8,11.0679,0.9734
2024-08-19 03:00:00,zone_07,1279.54,11.0423,0.8817
2024-08-19 03:00:00,zone_08,1344.71,10.9198,0.8648
2024-08-19 03:00:00,zone_09,989.87,11.1871,0.882
2024-08-19 03:00:00,zone_10,1057.14,10.8327,0.9888
2024-08-19 04:00:00,zone_01,817.73,11.1748,0.906
2024-08-19 04:00:00,zone_02,957.0,11.1608,0.9847
2024-08-19 04:00:00,zone_03,856.24,11.1819,0.8858
2024-08-19 04:00:00,zone_04,637.35,10.9746,0.8613
2024-08-19 04:00:00,zone_05,977.69,10.9699,0.9339
2024-08-19 04:00:00,zone_06,718.45,10.9503,0.9523
2024-08-19 04:00:00,zone_07,1229.17,11.1256,0.9591
2024-08-19 04:00:00,zone_08,1012.32,11.0645,0.9039
2024-08-19 04:00:00,zone_09,1250.51,11.1011,0.8704
2024-08-19 04:00:00,zone_10,588.63,10.8165,0.914
2024-08-19 05:00:00,zone_01,477.18,10.9949,0.9607
2024-08-19 05:00:00,zone_02,1205.98,10.9569,0.9071
2024-08-19 05:00:00,zone_03,1045.74,10.9468,0.8507
2024-08-19 05:00:00,zone_04,1248.84,10.8572,0.9761
2024-08-19 05:00:00,zone_05,838.49,10.978,0.9324
2024-08-19 05:00:00,zone_06,1177.23,10.8069,0.9456
2024-08-19 05:00:00,zone_07,1217.9,10.8424,0.9677
2024-08-19 05:00:00,zone_08,682.47,11.09,0.9159
2024-08-19 05:00:00,zone_09,1204.73,10.8918,0.9809
2024-08-19 05:00:00,zone_10,592.7,10.925,0.9761
2024-08-19 06:00:00,zone_01,2301.04,10.8422,0.957
2024-08-19 06:00:00,zone_02,1002.91,10.8819,0.9251
2024-08-19 06:00:00,zone_03,1744.34,10.812,0.9069
2024-08-19 06:00:00,zone_04,1100.46,11.0196,0.8759
2024-08-19 06:00:00,zone_05,1934.56,11.1318,0.9139
2024-08-19 06:00:00,zone_06,2271.74,11.1106,0.8533
2024-08-19 06:00:00,zone_07,2417.32,10.97,0.8603
2024-08-19 06:00:00,zone_08,2147.36,10.9576,0.8588
2024-08-19 06:00:00,zone_09,2229.06,10.8446,0.9535
2024-08-19 06:00:00,zone_10,1889.78,11.1523,0.9097
2024-08-19 07:00:00,zone_01,1517.44,11.182,0.9258
2024-08-19 07:00:00,zone_02,1138.06,11.0027,0.877
2024-08-19 07:00:00,zone_03,2570.88,10.9427,0.9729
2024-08-19 07:00:00,zone_04,1781.57,10.8789,0.9673
2024-08-19 07:00:00,zone_05,2368.6,11.1691,0.9436
2024-08-19 07:00:00,zone_06,2553.99,10.9098,0.954
2024-08-19 07:00:00,zone_07,1519.07,10.8496,0.8912
2024-08-19 07:00:00,zone_08,1452.18,10.9273,0.9241
2024-08-19 07:00:00,zone_09,1445.17,10.9068,0.9276
2024-08-19 07:00:00,zone_10,2142.44,10.9907,0.9323
2024-08-19 08:00:00,zone_01,2245.36,10.87,0.9775
2024-08-19 08:00:00,zone_02,3128.51,10.9148,0.9364
2024-08-19 08:00:00,zone_03,3221.63,10.8579,0.9582
2024-08-19 08:00:00,zone_04,3225.19,10.8962,0.8755
2024-08-19 08:00:00,zone_05,1691.98,10.8498,0.8841
2024-08-19 08:00:00,zone_06,1908.8,10.8377,0.9608
2024-08-19 08:00:00,zone_07,2976.0,10.8463,0.8844
2024-08-19 08:00:00,zone_08,3387.98,10.8824,0.9794
2024-08-19 08:00:00,zone_09,2921.67,10.9788,0.9671
2024-08-19 08:00:00,zone_10,2949.66,10.9047,0.8893
2024-08-19 09:00:00,zone_01,1949.27,10.9383,0.9244
2024-08-19 09:00:00,zone_02,1700.24,10.8037,0.989
2024-08-19 09:00:00,zone_03,2536.89,10.9436,0.9156
2024-08-19 09:00:00,zone_04,3058.86,10.805,0.8502
2024-08-19 09:00:00,zone_05,2958.84,10.9521,0.8964
2024-08-19 09:00:00,zone_06,1674.49,11.0754,0.9851
2024-08-19 09:00:00,zone_07,2393.73,10.9641,0.9637
2024-08-19 09:00:00,zone_08,3379.6,10.9233,0.9376
2024-08-19 09:00:00,zone_09,2222.49,10.8422,0.9607
2024-08-19 09:00:00,zone_10,1869.94,10.9887,0.8659
2024-08-19 10:00:00,zone_01,2902.36,10.9018,0.8953
2024-08-19 10:00:00,zone_02,1654.25,11.0889,0.895
2024-08-19 10:00:00,zone_03,1459.35,10.8447,0.9356
2024-08-19 10:00:00,zone_04,3034.66,10.9295,0.9179
2024-08-19 10:00:00,zone_05,1833.58,11.1189,0.8976
2024-08-19 10:00:00,zone_06,3258.41,10.9737,0.9555
2024-08-19 10:00:00,zone_07,1792.0,11.0331,0.9169
2024-08-19 10:00:00,zone_08,1665.19,11.1559,0.9378
2024-08-19 10:00:00,zone_09,2415.97,11.1078,0.9152
2024-08-19 10:00:00,zone_10,2251.02,10.9803,0.959
2024-08-19 11:00:00,zone_01,1660.49,10.8126,0.9105
2024-08-19 11:00:00,zone_02,2200.75,11.1877,0.8769
2024-08-19 11:00:00,zone_03,1852.85,11.1065,0.873
2024-08-19 11:00:00,zone_04,2051.05,11.0713,0.9153
2024-08-19 11:00:00,zone_05,2717.52,11.0736,0.8875
2024-08-19 11:00:00,zone_06,2702.3,11.0342,0.8816
2024-08-19 11:00:00,zone_07,2371.86,11.1097,0.9014
2024-08-19 11:00:00,zone_08,1650.56,10.8547,0.9853
2024-08-19 11:00:00,zone_09,2582.97,11.084,0.8722
2024-08-19 11:00:00,zone_10,1666.15,10.8601,0.9514
2024-08-19 12:00:00,zone_01,2179.06,11.13,0.9361
2024-08-19 12:00:00,zone_02,3290.5,10.9763,0.951
2024-08-19 12:00:00,zone_03,2282.67,10.8613,0.9435
2024-08-19 12:00:00,zone_04,3291.64,11.1971,0.8689
2024-08-19 12:00:00,zone_05,2608.26,10.9814,0.9523
2024-08-19 12:00:00,zone_06,3507.91,11.0281,0.9193
2024-08-19 12:00:00,zone_07,1645.58,10.8216,0.888
2024-08-19 12:00:00,zone_08,2568.5,10.9396,0.862
2024-08-19 12:00:00,zone_09,3078.37,11.1546,0.854
2024-08-19 12:00:00,zone_10,3128.79,10.851,0.8721
2024-08-19 13:00:00,zone_01,3538.66,11.0082,0.9736
2024-08-19 13:00:00,zone_02,3487.89,10.8724,0.8766
2024-08-19 13:00:00,zone_03,1442.71,10.9908,0.869
2024-08-19 13:00:00,zone_04,3566.03,11.0906,0.8582
2024-08-19 13:00:00,zone_05,2983.89,11.1775,0.9304
2024-08-19 13:00:00,zone_06,3271.88,11.0824,0.8811
2024-08-19 13:00:00,zone_07,2246.02,10.8433,0.9409
2024-08-19 13:00:00,zone_08,2631.73,10.8558,0.9824
2024-08-19 13:00:00,zone_09,2734.12,11.1586,0.8551
2024-08-19 13:00:00,zone_10,2417.96,10.8096,0.9757
2024-08-19 14:00:00,zone_01,2699.43,11.0404,0.902
2024-08-19 14:00:00,zone_02,1942.38,11.0564,0.9197
2024-08-19 14:00:00,zone_03,1505.15,11.1703,0.8919
2024-08-19 14:00:00,zone_04,2881.0,10.8028,0.8767
2024-08-19 14:00:00,zone_05,2109.57,10.8543,0.9207
2024-08-19 14:00:00,zone_06,2519.86,11.0581,0.9598
2024-08-19 14:00:00,zone_07,3160.99,11.0007,0.9861
2024-08-19 14:00:00,zone_08,2929.05,11.1057,0.974
2024-08-19 14:00:00,zone_09,3510.26,11.1793,0.9406
2024-08-19 14:00:00,zone_10,2408.79,10.9435,0.938
2024-08-19 15:00:00,zone_01,1964.52,11.0528,0.8882
2024-08-19 15:00:00,zone_02,2882.86,10.9799,0.9197
2024-08-19 15:00:00,zone_03,2538.5,11.124,0.8838
2024-08-19 15:00:00,zone_04,3500.31,11.054,0.8893
2024-08-19 15:00:00,zone_05,2547.96,11.189,0.9305
2024-08-19 15:00:00,zone_06,2457.34,11.1362,0.9239
2024-08-19 15:00:00,zone_07,1487.59,11.0702,0.9211
2024-08-19 15:00:00,zone_08,2766.66,11.0977,0.8977
2024-08-19 15:00:00,zone_09,3168.6,11.1508,0.8801
2024-08-19 15:00:00,zone_10,2500.68,11.0355,0.9698
2024-08-19 16:00:00,zone_01,2974.72,11.1845,0.8658
2024-08-19 16:00:00,zone_02,3167.9,10.8191,0.9197
2024-08-19 16:00:00,zone_03,2458.78,10.8873,0.906
2024-08-19 16:00:00,zone_04,1985.87,10.8689,0.8943
2024-08-19 16:00:00,zone_05,1466.12,10.8403,0.8983
2024-08-19 16:00:00,zone_06,2627.98,11.1424,0.9081
2024-08-19 16:00:00,zone_07,2231.26,11.0352,0.987
2024-08-19 16:00:00,zone_08,2705.39,11.098,0.8938
2024-08-19 16:00:00,zone_09,2473.94,11.0867,0.9153
2024-08-19 16:00:00,zone_10,2407.33,10.8875,0.8569
2024-08-19 17:00:00,zone_01,2711.75,10.9635,0.8618
2024-08-19 17:00:00,zone_02,3468.97,10.8743,0.9321
2024-08-19 17:00:00,zone_03,1504.42,10.8202,0.9863
2024-08-19 17:00:00,zone_04,2027.94,11.0298,0.9557
2024-08-19 17:00:00,zone_05,1674.63,10.8593,0.8924
2024-08-19 17:00:00,zone_06,2472.43,10.9429,0.8504
2024-08-19 17:00:00,zone_07,2952.72,11.1731,0.8641
2024-08-19 17:00:00,zone_08,1718.66,10.8071,0.9517
2024-08-19 17:00:00,zone_09,2571.41,10.9807,0.8632
2024-08-19 17:00:00,zone_10,3470.57,10.8829,0.8998
2024-08-19 18:00:00,zone_01,1502.07,11.0502,0.8829
2024-08-19 18:00:00,zone_02,2484.02,10.8153,0.8593
2024-08-19 18:00:00,zone_03,2709.92,10.8083,0.9265
2024-08-19 18:00:00,zone_04,1432.41,11.016,0.9694
2024-08-19 18:00:00,zone_05,3444.39,11.0686,0.9147
2024-08-19 18:00:00,zone_06,2128.08,10.8901,0.8946
2024-08-19 18:00:00,zone_07,1780.55,11.0851,0.9286
2024-08-19 18:00:00,zone_08,2149.03,10.8243,0.9211
2024-08-19 18:00:00,zone_09,3644.92,10.9067,0.9306
2024-08-19 18:00:00,zone_10,2857.73,10.9428,0.8954
2024-08-19 19:00:00,zone_01,1677.3,10.9025,0.8625
2024-08-19 19:00:00,zone_02,3077.35,11.1943,0.9257
2024-08-19 19:00:00,zone_03,3154.44,10.8923,0.9215
2024-08-19 19:00:00,zone_04,3174.27,11.0299,0.9394
2024-08-19 19:00:00,zone_05,1917.02,11.0541,0.9613
2024-08-19 19:00:00,zone_06,2108.91,11.0895,0.8637
2024-08-19 19:00:00,zone_07,1559.46,11.0952,0.8775
2024-08-19 19:00:00,zone_08,3540.4,11.1803,0.9435
2024-08-19 19:00:00,zone_09,1679.25,11.1167,0.8915
2024-08-19 19:00:00,zone_10,1914.92,11.1305,0.9001
2024-08-19 20:00:00,zone_01,1752.05,10.8522,0.9389
2024-08-19 20:00:00,zone_02,3148.35,10.8059,0.9404
2024-08-19 20:00:00,zone_03,1947.77,11.1627,0.9657
2024-08-19 20:00:00,zone_04,2429.6,10.8815,0.8749
2024-08-19 20:00:00,zone_05,3195.36,10.9703,0.9737
2024-08-19 20:00:00,zone_06,2635.95,10.8619,0.8887
2024-08-19 20:00:00,zone_07,1669.03,10.8467,0.9675
2024-08-19 20:00:00,zone_08,1576.42,11.0742,0.9769
2024-08-19 20:00:00,zone_09,3403.64,11.0557,0.9369
2024-08-19 20:00:00,zone_10,2529.12,11.0738,0.8775
2024-08-19 21:00:00,zone_01,2114.26,11.0494,0.9332
2024-08-19 21:00:00,zone_02,2531.86,11.1252,0.9478
2024-08-19 21:00:00,zone_03,2023.18,11.0228,0.9385
2024-08-19 21:00:00,zone_04,2341.91,11.0948,0.8542
2024-08-19 21:00:00,zone_05,1675.63,11.1185,0.8847
2024-08-19 21:00:00,zone_06,1560.75,10.8438,0.8997
2024-08-19 21:00:00,zone_07,1771.7,10.9657,0.9368
2024-08-19 21:00:00,zone_08,1696.33,11.1029,0.8828
2024-08-19 21:00:00,zone_09,1683.44,11.0868,0.9338
2024-08-19 21:00:00,zone_10,1238.89,10.8403,0.8731
2024-08-19 22:00:00,zone_01,2524.3,11.009,0.9795
2024-08-19 22:00:00,zone_02,1797.55,11.0941,0.9186
2024-08-19 22:00:00,zone_03,1492.09,11.197,0.8684
2024-08-19 22:00:00,zone_04,1221.4,10.9193,0.9093
2024-08-19 22:00:00,zone_05,1971.94,10.8161,0.9484
2024-08-19 22:00:00,zone_06,1426.68,11.0231,0.9885
2024-08-19 22:00:00,zone_07,2281.8,11.1184,0.9703
